Age,Gender,Weight (kg),protein_per_kg
27.9,Male,121.45,1.0499794153972828
33.87,Female,65.98,1.25977568960291
48.78,Male,69.02,1.5107215299913068
31.11,Male,75.74,1.4228941114338527
18.98,Female,64.35,1.855633255633256
53.31,Female,94.77,0.6848158700010553
20.91,Female,76.79,1.4048704258366973
54.82,Male,63.49,1.8875413450937155
18.06,Female,118.29,0.6916899146166201
51.09,Male,69.62,1.040505601838552
47.76,Female,80.79,0.8978834014110657
54.9,Male,69.78,1.047291487532244
55.87,Male,91.0,1.1943956043956043
33.89,Male,63.31,1.3162217659137576
52.05,Female,104.74,1.1052129081535231
18.0,Male,114.33,0.8222688708125602
39.1,Female,62.25,1.5114859437751005
53.57,Female,85.92,1.23975791433892
38.63,Male,102.08,1.1043299373040754
20.8,Male,88.24,1.354374433363554
39.85,Male,68.69,1.61129713204251
26.11,Female,112.09,0.6400214113658667
35.7,Male,87.43,0.9953105341415988
27.25,Male,88.97,0.8968191525233226
20.88,Male,73.01,1.6986714148746744
18.15,Female,72.43,1.2273919646555294
54.04,Female,77.87,1.989084371388211
33.02,Female,73.99,0.9635085822408436
30.18,Male,67.75,1.2041328413284134
20.39,Female,75.5,2.105033112582781
32.79,Male,74.06,0.9692141506886308
30.39,Female,64.51,1.2529840334831808
51.9,Female,60.08,2.3004327563249003
28.76,Female,75.77,2.15335884914874
57.28,Male,82.53,1.2750514964255422
57.2,Male,96.18,0.8585984612185484
38.14,Male,70.35,1.8181947405828005
48.37,Female,94.48,1.2008890770533445
54.16,Female,75.8,1.2575197889182057
46.22,Female,74.42,1.6294006987368987
35.06,Male,62.39,1.6013784260298125
35.86,Male,88.11,0.9822948586993532
44.94,Female,81.28,1.5076279527559056
28.13,Male,62.14,1.524782748632121
28.03,Female,108.85,0.8075333027101517
43.02,Female,61.05,1.098935298935299
29.85,Male,107.85,1.106907742234585
29.19,Female,86.41,0.8981599351926861
43.98,Male,69.48,1.3156303972366148
29.75,Male,79.3,1.0989911727616646
23.1,Female,121.28,0.924802110817942
38.99,Male,63.39,1.007414418678025
36.1,Female,84.4,1.155568720379147
28.74,Male,75.79,2.150679509170075
47.18,Male,127.53,0.5930369324864737
22.8,Male,81.6,0.9464460784313726
32.73,Male,78.29,0.9168476178311404
52.9,Male,74.27,1.5085498855527133
18.0,Female,82.4,1.3053398058252426
56.43,Male,108.05,1.1076353540027766
26.95,Male,88.86,1.3305199189736665
22.27,Male,96.53,1.1224489795918366
27.98,Female,107.06,0.8253315897627498
19.21,Female,86.47,1.453336417254539
42.1,Female,69.71,1.5142734184478557
46.57,Male,103.92,0.636451116243264
53.48,Female,77.65,0.901352221506761
31.68,Female,68.55,1.376659372720642
36.03,Female,84.75,1.1646017699115043
35.69,Male,95.52,1.3089405360134003
37.23,Male,70.41,1.0593665672489705
30.79,Female,66.06,1.1562216167120798
56.81,Male,78.07,0.945945945945946
37.53,Female,123.2,0.7532467532467532
23.15,Female,83.22,1.0596010574381158
51.15,Male,109.22,0.6537264237319172
41.08,Female,82.65,1.119298245614035
37.95,Male,71.11,1.7996062438475602
26.08,Female,125.65,0.5237564663748507
26.94,Male,69.43,1.8221230015843293
27.86,Female,121.86,1.049893320203512
34.54,Female,101.9,1.0007850834151129
30.82,Male,66.8,1.1383233532934134
18.35,Female,66.59,1.219252139960955
54.59,Female,118.88,0.7019683714670256
48.06,Female,94.82,1.2064965197215778
34.19,Female,73.98,1.5032441200324411
27.93,Female,114.0,0.8026315789473685
46.74,Male,79.46,1.28316133903851
52.25,Female,116.23,0.8027187473113654
30.24,Male,113.36,0.8162491178546225
48.78,Male,77.77,1.2461103253182462
18.0,Female,62.24,1.386728791773779
51.98,Male,105.48,1.0174440652256351
28.99,Female,71.1,1.7029535864978904
23.25,Male,64.17,1.1963534361851331
37.67,Male,92.44,0.9789052358286456
20.23,Female,73.16,1.0616457080371788
49.78,Female,70.34,1.663918112027296
35.74,Female,110.45,1.1184246265278406
40.09,Female,69.51,1.584951805495612
28.1,Male,65.98,1.4089117914519549
44.73,Female,65.48,1.7449602932193036
32.13,Male,87.61,0.9941787467184112
32.15,Female,96.6,1.1453416149068325
38.7,Male,68.37,1.855784700892204
34.34,Male,110.84,0.8498736918080115
35.39,Female,86.21,0.7674283725785872
31.2,Male,60.77,1.7253579068619382
27.06,Female,89.46,0.8859825620389001
49.88,Male,68.31,1.181379007465964
56.92,Male,75.57,0.9673150721185656
18.0,Female,61.18,1.307780320366133
34.98,Female,65.9,1.6212443095599391
27.83,Female,122.65,1.0493273542600896
46.9,Male,79.99,1.274659332416552
42.15,Female,73.5,1.0495238095238095
58.91,Female,123.83,0.9580877008802392
47.78,Male,83.87,1.1034935018480982
49.85,Female,90.18,1.1397205588822354
47.14,Female,87.06,1.843211578221916
57.76,Male,82.51,1.2411828869227972
42.69,Male,82.57,1.3523071333414074
57.04,Male,126.55,0.9375740813907548
52.52,Male,66.39,0.9912637445398405
19.19,Female,65.18,1.2144829702362687
21.91,Female,106.53,0.773115554303952
51.84,Female,84.65,1.2024808033077377
34.84,Female,85.59,0.7597850216146746
18.9,Female,73.05,0.9121149897330596
28.03,Female,128.15,0.5279750292625829
48.79,Male,83.56,1.4573958831977023
31.95,Male,96.67,1.149477604220544
46.18,Male,66.94,1.3778010158350762
57.04,Male,75.07,1.452377780737978
31.39,Male,64.86,2.0827937095282145
32.04,Female,67.83,1.4554032139171458
18.55,Male,94.72,1.2564400337837838
19.9,Male,74.51,1.6760166420614682
50.92,Female,109.33,0.6559041434190066
43.85,Female,60.13,1.8441709629136869
38.29,Male,71.03,1.8024778262705896
57.24,Female,64.08,2.322253433208489
54.41,Female,66.92,2.256276150627615
44.38,Male,93.98,1.265588423068738
35.02,Female,96.48,1.0899668325041458
50.89,Male,115.58,0.9592490050181692
50.34,Female,68.67,1.1718363186253091
41.68,Female,72.82,1.213265586377369
32.82,Male,66.27,1.2089935113927872
29.99,Female,89.87,1.1192834093690889
26.26,Male,64.14,1.2616152167134391
57.96,Female,74.87,1.0543608922131693
39.76,Female,72.49,0.9988963995033798
45.13,Female,118.46,0.816140469356745
49.82,Female,64.3,2.026594090202177
59.27,Male,88.4,1.3183257918552036
51.81,Male,104.72,1.036096256684492
37.61,Female,70.13,1.8345928989020392
39.17,Male,86.86,1.1450610177296798
18.12,Female,87.73,0.9466545081500056
49.82,Female,69.13,1.397656589035151
19.16,Female,63.81,1.4778247923522958
19.21,Female,65.39,1.0474078605291328
45.19,Female,88.23,0.7786467188031282
42.21,Male,73.23,1.113204970640448
50.56,Female,75.04,1.4845415778251598
52.46,Male,71.14,1.1675569299971886
22.17,Female,85.88,1.1715183977643224
24.62,Female,123.89,0.7367826297521995
56.65,Female,95.77,1.3703665030802967
51.94,Female,85.01,1.2904364192447948
51.82,Male,116.5,0.8001716738197425
27.3,Male,75.89,1.5081038344972988
30.9,Female,76.84,1.161634565330557
52.07,Male,72.5,1.0939310344827586
49.91,Male,64.87,2.020348389085864
42.2,Male,75.76,1.036958817317846
38.9,Female,85.16,0.8971348050728042
35.27,Female,78.67,1.6128130163976102
30.85,Male,77.84,1.5557553956834531
52.95,Female,72.67,1.5544241089858262
45.85,Male,95.4,0.8266247379454926
18.0,Female,72.16,1.2379434589800444
20.12,Female,101.79,1.0323214461145496
43.94,Female,86.56,1.4190157116451017
43.22,Male,112.86,1.0173666489455964
56.95,Male,60.5,1.5588429752066115
18.27,Female,68.05,1.4677443056576047
53.24,Male,68.13,1.417730808747982
22.96,Female,78.55,1.1511139401654995
41.77,Male,64.8,1.872685185185185
56.33,Male,125.15,0.7697163403915301
20.73,Female,93.16,1.1048733361957923
48.92,Female,69.96,1.4981417953116067
27.8,Male,67.1,0.993591654247392
55.63,Female,129.56,0.9126273541216424
42.99,Male,110.5,1.018552036199095
19.47,Female,85.74,1.1230464194075112
52.41,Female,85.58,1.011918672587053
18.75,Female,69.61,1.1893406119810372
36.31,Female,100.75,0.7832258064516129
21.02,Female,88.24,1.3557343608340888
30.36,Male,108.09,1.0958460542140809
42.04,Female,63.41,1.3657151868790411
45.15,Male,73.4,1.83133514986376
27.96,Male,81.9,1.1778998778998775
36.72,Female,103.47,1.104571373344931
46.88,Male,61.56,1.463125406107862
50.02,Female,70.82,1.6790454673820956
41.21,Male,61.85,1.421503637833468
20.61,Female,102.24,0.7050078247261347
45.79,Female,74.65,1.6143335565974548
18.7,Female,110.64,0.5526934201012292
30.64,Male,61.51,1.2035441391643635
53.96,Female,63.75,1.392313725490196
54.94,Male,128.5,0.6874708171206226
40.82,Male,63.03,0.9915913057274314
41.06,Male,66.99,1.665621734587252
27.63,Female,76.39,0.922241131038094
39.27,Female,68.42,1.8583747442268344
44.08,Male,82.59,1.8229809904346768
21.94,Male,108.01,1.0850847143782982
30.05,Female,108.28,1.0986331732545251
37.05,Female,68.74,1.4988361943555428
32.81,Male,102.79,1.127930732561533
53.68,Female,72.51,1.439387670666115
42.56,Male,127.81,1.2934042719661998
42.61,Male,108.01,0.962596055920748
44.27,Female,125.12,0.8125799232736572
18.03,Male,87.87,0.9507226584727438
28.67,Male,68.83,1.3604532907162574
29.91,Male,62.53,2.148408763793379
47.98,Female,84.38,1.1034605356719602
51.42,Female,64.74,1.3052208835341366
54.67,Male,80.07,1.499812663919071
36.77,Male,70.57,1.0667422417457844
19.98,Male,75.19,1.6593961963026995
50.19,Male,89.95,1.3555308504724848
30.74,Male,64.67,2.0893768362455543
57.48,Male,90.14,1.3966052806745064
39.03,Male,63.9,1.9586854460093897
20.95,Male,73.16,1.684117003827228
40.91,Male,72.5,1.4983448275862068
50.02,Male,86.84,1.762436665131276
44.23,Female,90.16,1.423469387755102
45.45,Male,65.56,1.4309029896278218
46.71,Male,61.66,1.4691858579305872
55.95,Female,88.66,1.0
18.23,Male,92.63,1.2134297743711542
27.8,Male,66.33,1.4037388813508216
34.11,Male,111.27,0.8448818189988317
38.08,Female,81.46,1.011048367296833
29.78,Male,70.69,1.3321544772952327
45.24,Female,113.12,0.7430162659123054
42.99,Female,113.25,1.0091832229580575
26.94,Male,76.01,1.595447967372714
47.98,Male,113.97,0.9918399578836536
48.1,Male,94.78,1.1956108883730745
35.91,Female,110.39,1.1072560920373222
42.83,Male,81.84,0.7572091886608016
41.15,Female,64.99,1.7915063855977844
58.12,Female,74.17,1.0648510179317785
55.85,Male,130.13,0.9056328287097518
54.08,Male,86.35,1.2458598726114651
26.97,Male,61.39,1.7501221697344844
53.87,Male,79.73,1.198419666374012
42.09,Male,97.28,0.950657894736842
47.15,Male,82.53,1.1227432448806494
40.48,Male,64.4,1.6007763975155278
27.4,Female,89.13,1.3234601144395826
26.74,Female,61.45,1.7581773799837266
45.04,Female,64.63,1.371963484449946
39.3,Female,61.54,1.5279493012674683
33.68,Female,102.18,0.912898806028577
41.94,Male,87.89,1.0415291842075325
55.15,Female,129.8,0.7747303543913713
33.33,Male,77.45,1.0513879922530665
31.05,Female,70.19,1.395497934178658
31.62,Female,78.72,1.5085111788617886
39.6,Female,106.72,0.9212893553223388
55.75,Female,126.01,0.7590667407348624
18.0,Male,66.95,1.910380881254668
48.12,Female,130.04,0.8321285758228237
42.73,Male,95.89,1.0543330899989571
27.51,Female,104.36,1.16998850134151
20.6,Male,66.71,1.384350172387948
56.25,Female,124.98,0.7690030404864778
49.41,Female,79.33,1.2314382957267112
42.92,Male,72.13,1.7099681131290727
42.32,Male,86.63,1.6718226942167842
53.38,Female,78.13,0.8949187252015872
31.95,Male,62.4,1.3959935897435898
59.28,Male,75.46,1.609461966604824
33.69,Female,67.86,2.5232832301797816
48.91,Female,70.15,0.9683535281539558
39.77,Female,62.84,1.556015276893698
44.14,Female,60.57,1.845798249958725
38.44,Male,81.41,1.0028252057486795
46.24,Female,73.35,1.525153374233129
50.06,Female,67.84,1.711821933962264
35.03,Female,65.57,1.639316760713741
43.83,Male,94.23,1.2611694789345218
48.22,Male,63.31,1.4689622492497236
47.24,Male,61.26,1.471596474045054
43.57,Male,94.51,1.2521426304094805
34.21,Male,64.24,1.304950186799502
41.07,Female,100.81,1.1330225176073805
57.08,Female,61.09,1.5293828777213947
45.84,Female,72.35,1.5597788527988945
42.24,Male,63.23,1.900521904159418
49.82,Female,70.44,1.6751845542305508
21.49,Female,106.73,0.7763515412723695
20.02,Male,75.03,1.670398507263761
48.98,Female,81.76,0.961839530332681
32.3,Female,85.37,0.9278435047440552
38.25,Male,76.08,1.0866193480546793
27.81,Female,79.8,0.918546365914787
21.9,Female,98.28,1.0595238095238095
33.81,Female,69.1,1.5774240231548482
59.07,Male,126.65,0.7482037110146071
27.16,Female,104.65,1.1626373626373625
27.73,Male,70.16,1.4703534777651084
32.21,Male,84.93,0.929118097256564
25.04,Female,63.94,1.9002189552705664
30.86,Female,86.25,1.3515362318840578
41.05,Female,66.41,1.2570396024695076
21.9,Male,110.95,1.1825146462370435
30.89,Female,86.72,1.352629151291513
27.24,Male,71.19,1.1705295687596573
56.05,Female,83.02,1.191399662731872
49.59,Female,90.36,1.3410801239486498
52.72,Male,125.11,0.5622252417872272
55.94,Female,68.19,1.5000733245343894
51.71,Female,85.73,1.1889653563513356
56.02,Female,88.62,1.0030467163168584
52.18,Female,84.7,1.2946871310507673
29.14,Male,87.25,0.7644699140401147
20.18,Male,71.58,1.5248672813635096
37.88,Male,77.06,1.0728004152608357
20.94,Female,62.47,1.5583480070433808
31.89,Female,89.16,1.5013458950201886
49.81,Male,70.56,1.6619897959183672
39.25,Male,101.97,1.1078748651564183
40.9,Male,79.04,1.387904858299595
44.0,Male,65.43,1.236130215497478
46.18,Female,88.7,1.0662908680947012
41.22,Male,66.36,1.2573839662447257
29.1,Female,84.59,2.045868305946329
22.9,Female,83.38,1.0578076277284725
23.07,Female,106.63,0.574416205570665
38.03,Male,88.4,1.9377828054298645
52.63,Male,68.0,1.4666176470588237
55.17,Male,76.02,1.3489871086556169
29.62,Male,61.12,2.2177683246073303
45.32,Male,66.1,1.406656580937973
34.04,Female,76.13,1.5821620911598582
20.25,Female,72.67,1.0723820008256502
53.82,Female,86.13,1.3752467200743064
23.69,Male,87.84,0.7930327868852458
56.01,Female,129.74,0.9070448589486666
35.37,Male,101.09,1.011573845088535
19.73,Male,75.59,2.110728932398465
21.91,Female,110.77,1.1853389907014535
50.86,Male,65.78,1.3309516570386135
54.95,Male,69.2,1.0553468208092485
39.01,Female,102.65,1.0966390647832438
40.84,Female,71.71,1.501185329800586
57.26,Male,61.96,2.167850225952227
54.94,Male,74.77,1.7040256787481611
34.32,Female,124.6,0.6562600321027288
39.99,Male,69.66,1.3977892621303476
41.99,Female,85.52,1.3171188026192704
20.21,Male,124.32,0.8998552123552125
40.15,Male,68.8,1.6036337209302327
33.3,Male,66.0,1.2066666666666668
18.77,Female,66.3,1.2085972850678732
30.93,Male,76.42,1.6321643548809213
42.89,Female,70.04,1.538121073672187
52.98,Female,68.06,1.4522480164560685
47.87,Female,86.54,1.5984515830829675
51.54,Female,115.59,0.9576087896876893
38.69,Female,69.03,1.85557004201072
43.79,Male,62.04,1.496615087040619
18.22,Male,83.33,0.9401176047041884
40.04,Male,63.2,1.7859177215189874
53.83,Female,70.8,2.2950564971751413
40.79,Male,61.63,1.4228460165503811
19.88,Male,77.2,1.0327720207253883
29.04,Female,81.24,1.69165435745938
27.22,Male,104.47,1.160524552503111
45.06,Male,65.44,1.7463325183374083
41.13,Female,66.18,1.264883650649743
53.02,Male,68.25,1.4486446886446886
43.75,Female,102.73,0.9992212596125768
20.7,Female,74.13,1.7136112235262375
24.33,Male,62.28,1.953436095054592
46.21,Male,74.38,1.6328314062920142
52.68,Male,68.04,1.4773662551440327
18.0,Male,67.38,1.4802612051053723
25.64,Male,76.79,1.4758432087511393
51.0,Male,77.23,1.0701799818723294
39.1,Male,108.37,0.7896096705730368
46.11,Female,75.16,1.605774348057477
32.18,Male,78.67,1.506546332782509
26.99,Male,89.56,0.9213934792317998
45.09,Male,114.08,0.7365883590462833
56.36,Female,85.12,1.24953007518797
42.65,Male,70.26,1.5387133504127526
31.95,Female,102.82,0.870453219218051
29.1,Male,87.78,1.752107541581226
18.36,Male,72.42,1.0432201049433858
36.39,Female,76.26,1.2256753212693416
18.0,Female,126.26,0.9375099002059244
27.06,Female,88.67,0.9230855982857786
49.76,Male,73.03,1.0647679036012598
20.22,Male,76.09,1.3197529241687476
52.2,Male,82.62,1.0617283950617282
51.73,Female,68.72,1.3482246798603028
25.96,Female,62.2,2.038424437299035
42.01,Male,97.65,0.9472606246799796
41.06,Female,61.81,1.4117456722213235
47.13,Male,65.64,1.7921998781230957
45.08,Female,85.29,1.2024856372376598
41.63,Female,87.81,1.0331397335155448
57.07,Male,97.08,1.3463123197362998
38.42,Male,93.91,0.8688105633052924
41.37,Female,64.62,1.8056329309811203
25.15,Male,73.37,0.958293580482486
24.7,Female,74.07,0.9511273120021604
45.09,Male,78.45,1.1363926067558956
46.5,Female,86.4,1.8648148148148147
26.45,Male,64.47,1.2484876686831083
48.08,Male,80.42,0.9007709524993782
41.08,Female,94.49,1.5073552756905495
39.86,Male,69.71,1.6075168555443984
39.73,Female,72.63,1.0912845931433293
58.88,Male,87.08,0.9932246210381258
27.22,Male,76.23,1.488652761380034
43.06,Female,110.48,1.0169261404779144
33.94,Male,65.73,1.2784116841624829
32.03,Female,70.1,1.1432239657631955
54.9,Male,119.61,0.6975169300225734
49.77,Female,87.41,1.1854478892575222
44.2,Female,89.12,1.4495062836624777
45.11,Male,72.96,1.3884320175438598
51.91,Male,84.92,1.5844324069712672
59.18,Male,122.94,0.5821538962095331
47.29,Female,88.25,1.4156373937677054
55.09,Female,85.96,1.1802000930665426
35.96,Male,84.05,1.165377751338489
24.91,Female,64.58,1.779343449984515
21.26,Female,72.81,1.6938607334157396
56.91,Male,127.07,0.9335799165814118
22.92,Female,64.44,1.1935133457479823
52.85,Male,125.02,0.5632698768197089
54.26,Male,86.77,1.3744381698743806
31.32,Male,63.47,1.6718134551756736
23.88,Female,87.94,1.3655901751193995
27.18,Male,88.86,1.3232050416385326
19.9,Female,82.34,0.988826815642458
36.05,Male,85.16,0.928252700798497
26.18,Female,77.47,1.0664773460694463
54.58,Male,78.97,1.5215904773964797
40.07,Female,81.58,1.1744300073547438
24.96,Female,77.38,1.1760144740242957
38.76,Male,62.63,2.645377614561712
43.15,Female,66.16,1.389510278113664
23.05,Male,87.29,0.9338984992553556
22.41,Female,62.79,1.3432075171205606
23.86,Male,86.63,1.3790834583862404
32.91,Female,116.85,0.8089858793324776
34.79,Female,100.98,1.0111903347197464
43.14,Male,60.68,2.2542847725774555
38.05,Female,72.08,1.179245283018868
41.28,Female,76.78,1.528132326126595
32.69,Male,63.84,1.5361842105263157
41.23,Female,82.34,1.1300704396405148
33.59,Female,75.65,2.134302709847984
42.32,Female,72.19,1.2093087685274968
51.23,Female,65.21,1.5210857230486123
52.11,Female,70.37,1.183885178343044
32.1,Female,78.76,1.4906043676993397
39.94,Male,73.2,0.989207650273224
30.96,Male,75.57,1.4411803625777426
46.32,Male,62.13,1.517302430387896
48.66,Male,85.86,1.0720941066853016
18.0,Female,72.73,1.0391860305238552
34.41,Female,87.4,1.1284897025171623
48.69,Male,60.99,1.3043121823249713
53.83,Male,125.98,0.8168756945546912
19.5,Male,86.11,1.1273951921960284
25.88,Male,71.45,1.2128761371588523
28.52,Female,120.81,0.7163314295174241
26.9,Female,102.25,0.6307090464547677
56.0,Female,117.78,0.7023263712005434
42.91,Female,67.02,1.3755595344673233
57.31,Male,126.96,0.9417926906112162
31.91,Male,84.19,0.8737379736310726
25.13,Female,88.13,1.2766367865653014
47.26,Female,73.96,0.9394267171444024
55.8,Female,93.48,0.8747325631151047
31.29,Male,61.39,1.1884671770646684
52.66,Male,84.57,1.1816246896062437
28.06,Male,101.79,0.8367226643088712
30.69,Female,76.1,1.4273324572930357
36.16,Male,123.26,0.9901022229433716
52.51,Male,68.77,1.336774756434492
33.98,Female,68.59,1.5824464207610438
57.08,Male,96.93,0.8512328484473332
35.52,Female,121.96,0.6803870121351263
22.15,Female,71.76,1.1917502787068004
29.75,Female,79.18,1.0924475877746904
42.82,Female,102.53,0.913976397152053
25.8,Male,75.97,1.036066868500724
30.35,Female,63.87,1.2644434006575858
22.97,Female,107.11,1.137802259359537
31.09,Female,64.62,2.0880532342927887
47.61,Female,69.1,1.7849493487698989
18.0,Female,87.66,0.9427332877024868
53.93,Female,77.44,0.9061208677685952
